message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=5,317771, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.130380103";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,346969, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.128144812";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,346969, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.119097419";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,346969, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.113624942";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,376167, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.112463678";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,376167, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.103421579";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,376167, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.098031858";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,405365, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.096647378";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,405365, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.087738215";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,405365, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.082396581";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,434563, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.080049705";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,434563, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.070914962";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,434563, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.065800968";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,463761, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.064300060";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,463761, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.055250331";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,463761, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.050186115";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,492959, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.048566900";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,492959, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.039439273";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,492959, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.034386670";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,522157, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.031853226";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,522157, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.023622308";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,522157, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.017720030";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,551355, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.016126943";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,551355, y=-0,013095])";"30";"turtlesim2.sim";"1727001749.007011790";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,551355, y=-0,013095])";"30";"turtlesim1.sim";"1727001749.002020495";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,580553, y=-0,013095])";"30";"turtlesim3.sim";"1727001749.000281315";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,580553, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.991298546";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,580553, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.986390706";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,609751, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.984599865";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,609751, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.975580119";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,609751, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.969685235";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,638949, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.967898656";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,638949, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.958933306";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,638949, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.954043323";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,668147, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.952430599";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,668147, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.943216402";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,668147, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.938381926";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,697345, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.935913104";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,697345, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.927553339";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,697345, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.921765637";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,726543, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.920272088";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,726543, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.910919697";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,726543, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.906129774";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,755741, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.904674553";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,755741, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.895161637";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,755741, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.889429044";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,784939, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.888109022";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,784939, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.879402036";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,784939, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.873894951";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,814137, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.872629276";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,814137, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.863640321";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,814137, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.858253160";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,843335, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.855981135";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,843335, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.846855971";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,843335, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.841664383";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,872533, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.840261873";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,872533, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.831031404";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,872533, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.826017227";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,901731, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.824493368";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,901731, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.815252730";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,901731, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.810282383";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,930929, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.807845026";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,930929, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.799624006";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,930929, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.793622202";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,960127, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.792116271";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,960127, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.782844450";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,960127, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.777882491";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,989325, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.776436496";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,989325, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.767601446";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5,989325, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.762364417";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,018523, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.760021160";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,018523, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.751085867";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,018523, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.745721209";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,047721, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.744266602";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,047721, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.735366663";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,047721, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.730065637";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,076919, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.728458478";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,076919, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.719778762";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,076919, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.714503439";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,106117, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.712799719";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,106117, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.703443624";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,106117, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.698190632";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,135315, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.696363821";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,135315, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.686949825";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,135315, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.681676814";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,164513, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.680730004";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,164513, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.671388453";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,164513, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.666373852";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,193711, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.664776126";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,193711, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.655746003";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,193711, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.649804793";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,222909, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.648139507";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,222909, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.639031876";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,222909, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.634391845";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252108, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.632591813";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252108, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.623085927";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252108, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.617574790";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,281306, y=-0,013095])";"30";"turtlesim3.sim";"1727001748.616651490";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,281306, y=-0,013095])";"30";"turtlesim2.sim";"1727001748.607274828";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,281306, y=-0,013095])";"30";"turtlesim1.sim";"1727001748.601918913";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,310504, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.991772588";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,310504, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.983318927";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,310504, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.978166377";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,308368, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.976223120";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,308368, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.967635531";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,308368, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.962392596";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,306232, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.960616149";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,306232, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.950973755";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,306232, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.945701262";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,304096, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.944069399";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,304096, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.934940054";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,304096, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.929936734";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,301960, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.928431463";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,301960, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.919296176";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,301960, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.914152192";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,299824, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.911857921";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,299824, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.903729802";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,299824, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.898286955";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,297688, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.896264749";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,297688, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.887030485";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,297688, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.881551024";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,295552, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.880679706";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,295552, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.871338247";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,295552, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.865909979";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,293416, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.864123560";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,293416, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.855721791";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,293416, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.850129051";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,291281, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.848572937";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,291281, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.838894546";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,291281, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.833464396";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,289145, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.832060426";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
